ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6409,2020-12-03 18:33:42:813
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6409,2020-12-03 18:33:42:813
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6409,2020-12-03 18:33:42:813
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6409,2020-12-03 18:33:42:813
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6410,2020-12-03 18:33:42:814
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6410,2020-12-03 18:33:42:814
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6410,2020-12-03 18:33:42:814
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6410,2020-12-03 18:33:42:814
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6410,2020-12-03 18:33:42:814
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6410,2020-12-03 18:33:42:814
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6410,2020-12-03 18:33:42:814
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6410,2020-12-03 18:33:42:814
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6419,2020-12-03 18:33:42:823
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6420,2020-12-03 18:33:42:824
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6420,2020-12-03 18:33:42:824
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6420,2020-12-03 18:33:42:824
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6420,2020-12-03 18:33:42:824
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6420,2020-12-03 18:33:42:824
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6420,2020-12-03 18:33:42:824
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6421,2020-12-03 18:33:42:825
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6421,2020-12-03 18:33:42:825
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6421,2020-12-03 18:33:42:825
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6421,2020-12-03 18:33:42:825
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6421,2020-12-03 18:33:42:825
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6421,2020-12-03 18:33:42:825
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6421,2020-12-03 18:33:42:825
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6421,2020-12-03 18:33:42:825
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6422,2020-12-03 18:33:42:826
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6422,2020-12-03 18:33:42:826
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6422,2020-12-03 18:33:42:826
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6422,2020-12-03 18:33:42:826
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6422,2020-12-03 18:33:42:826
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6422,2020-12-03 18:33:42:826
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6422,2020-12-03 18:33:42:826
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6422,2020-12-03 18:33:42:826
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6423,2020-12-03 18:33:42:827
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6423,2020-12-03 18:33:42:827
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6423,2020-12-03 18:33:42:827
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6423,2020-12-03 18:33:42:827
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6423,2020-12-03 18:33:42:827
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6424,2020-12-03 18:33:42:828
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6424,2020-12-03 18:33:42:828
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6424,2020-12-03 18:33:42:828
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6424,2020-12-03 18:33:42:828
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6424,2020-12-03 18:33:42:828
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6424,2020-12-03 18:33:42:828
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6424,2020-12-03 18:33:42:828
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6424,2020-12-03 18:33:42:828
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6425,2020-12-03 18:33:42:829
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6425,2020-12-03 18:33:42:829
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6425,2020-12-03 18:33:42:829
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6425,2020-12-03 18:33:42:829
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6425,2020-12-03 18:33:42:829
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6425,2020-12-03 18:33:42:829
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6425,2020-12-03 18:33:42:829
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6425,2020-12-03 18:33:42:829
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6425,2020-12-03 18:33:42:829
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6426,2020-12-03 18:33:42:830
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6426,2020-12-03 18:33:42:830
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6426,2020-12-03 18:33:42:830
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6426,2020-12-03 18:33:42:830
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6426,2020-12-03 18:33:42:830
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6426,2020-12-03 18:33:42:830
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6426,2020-12-03 18:33:42:830
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6426,2020-12-03 18:33:42:830
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6427,2020-12-03 18:33:42:831
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6427,2020-12-03 18:33:42:831
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6427,2020-12-03 18:33:42:831
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6427,2020-12-03 18:33:42:831
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6427,2020-12-03 18:33:42:831
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6427,2020-12-03 18:33:42:831
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6428,2020-12-03 18:33:42:832
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6428,2020-12-03 18:33:42:832
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6428,2020-12-03 18:33:42:832
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6428,2020-12-03 18:33:42:832
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6428,2020-12-03 18:33:42:832
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6428,2020-12-03 18:33:42:832
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6428,2020-12-03 18:33:42:832
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6428,2020-12-03 18:33:42:832
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6429,2020-12-03 18:33:42:833
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6429,2020-12-03 18:33:42:833
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6429,2020-12-03 18:33:42:833
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6429,2020-12-03 18:33:42:833
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6429,2020-12-03 18:33:42:833
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6429,2020-12-03 18:33:42:833
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6429,2020-12-03 18:33:42:833
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6429,2020-12-03 18:33:42:833
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6430,2020-12-03 18:33:42:834
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6430,2020-12-03 18:33:42:834
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6430,2020-12-03 18:33:42:834
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6430,2020-12-03 18:33:42:834
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6430,2020-12-03 18:33:42:834
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6430,2020-12-03 18:33:42:834
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6430,2020-12-03 18:33:42:834
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6430,2020-12-03 18:33:42:834
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6430,2020-12-03 18:33:42:834
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6431,2020-12-03 18:33:42:835
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6431,2020-12-03 18:33:42:835
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6431,2020-12-03 18:33:42:835
2.9207,-11.4305,0.2101,-2.4295,-9.5006,-0.0696,2.9877,-0.7841,-0.2932,-0.1654,-1.0825,-0.5373,0.0,28.63,42.31,3.0,203.02,75.24,81.86,0.0,,,,NaN,,,,0 / 0,6431,2020-12-03 18:33:42:835
