ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20479,2020-12-03 18:29:36:445
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20480,2020-12-03 18:29:36:446
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20480,2020-12-03 18:29:36:446
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20480,2020-12-03 18:29:36:446
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20480,2020-12-03 18:29:36:446
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20480,2020-12-03 18:29:36:446
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20480,2020-12-03 18:29:36:446
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20480,2020-12-03 18:29:36:446
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20481,2020-12-03 18:29:36:447
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20481,2020-12-03 18:29:36:447
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20481,2020-12-03 18:29:36:447
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20481,2020-12-03 18:29:36:447
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20481,2020-12-03 18:29:36:447
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20481,2020-12-03 18:29:36:447
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20481,2020-12-03 18:29:36:447
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20481,2020-12-03 18:29:36:447
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20481,2020-12-03 18:29:36:447
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20482,2020-12-03 18:29:36:448
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20482,2020-12-03 18:29:36:448
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20482,2020-12-03 18:29:36:448
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20482,2020-12-03 18:29:36:448
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20482,2020-12-03 18:29:36:448
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20483,2020-12-03 18:29:36:449
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20483,2020-12-03 18:29:36:449
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20483,2020-12-03 18:29:36:449
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20483,2020-12-03 18:29:36:449
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20483,2020-12-03 18:29:36:449
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20483,2020-12-03 18:29:36:449
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20483,2020-12-03 18:29:36:449
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20484,2020-12-03 18:29:36:450
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20484,2020-12-03 18:29:36:450
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20484,2020-12-03 18:29:36:450
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20484,2020-12-03 18:29:36:450
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20484,2020-12-03 18:29:36:450
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20484,2020-12-03 18:29:36:450
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20484,2020-12-03 18:29:36:450
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20485,2020-12-03 18:29:36:451
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20485,2020-12-03 18:29:36:451
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20485,2020-12-03 18:29:36:451
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20485,2020-12-03 18:29:36:451
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20485,2020-12-03 18:29:36:451
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20485,2020-12-03 18:29:36:451
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20485,2020-12-03 18:29:36:451
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20485,2020-12-03 18:29:36:451
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20485,2020-12-03 18:29:36:451
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20486,2020-12-03 18:29:36:452
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20487,2020-12-03 18:29:36:453
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20488,2020-12-03 18:29:36:454
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20488,2020-12-03 18:29:36:454
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20488,2020-12-03 18:29:36:454
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20489,2020-12-03 18:29:36:455
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20489,2020-12-03 18:29:36:455
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20489,2020-12-03 18:29:36:455
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20489,2020-12-03 18:29:36:455
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20490,2020-12-03 18:29:36:456
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20490,2020-12-03 18:29:36:456
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20490,2020-12-03 18:29:36:456
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20490,2020-12-03 18:29:36:456
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20490,2020-12-03 18:29:36:456
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20490,2020-12-03 18:29:36:456
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20490,2020-12-03 18:29:36:456
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20490,2020-12-03 18:29:36:456
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20490,2020-12-03 18:29:36:456
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20491,2020-12-03 18:29:36:457
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20491,2020-12-03 18:29:36:457
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20491,2020-12-03 18:29:36:457
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20491,2020-12-03 18:29:36:457
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20491,2020-12-03 18:29:36:457
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20491,2020-12-03 18:29:36:457
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20491,2020-12-03 18:29:36:457
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20492,2020-12-03 18:29:36:458
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20492,2020-12-03 18:29:36:458
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20492,2020-12-03 18:29:36:458
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20492,2020-12-03 18:29:36:458
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20492,2020-12-03 18:29:36:458
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20492,2020-12-03 18:29:36:458
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20492,2020-12-03 18:29:36:458
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20492,2020-12-03 18:29:36:458
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20493,2020-12-03 18:29:36:459
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20493,2020-12-03 18:29:36:459
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20493,2020-12-03 18:29:36:459
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20493,2020-12-03 18:29:36:459
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20493,2020-12-03 18:29:36:459
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20494,2020-12-03 18:29:36:460
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20494,2020-12-03 18:29:36:460
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20494,2020-12-03 18:29:36:460
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20494,2020-12-03 18:29:36:460
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20494,2020-12-03 18:29:36:460
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,0.0,,,,NaN,,,,0 / 0,20494,2020-12-03 18:29:36:460
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,2.0,,,,NaN,,,,0 / 0,20494,2020-12-03 18:29:36:460
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,2.0,,,,NaN,,,,0 / 0,20496,2020-12-03 18:29:36:462
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,2.0,,,,NaN,,,,0 / 0,20496,2020-12-03 18:29:36:462
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,2.0,,,,NaN,,,,0 / 0,20497,2020-12-03 18:29:36:463
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,2.0,,,,NaN,,,,0 / 0,20497,2020-12-03 18:29:36:463
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,2.0,,,,NaN,,,,0 / 0,20497,2020-12-03 18:29:36:463
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,2.0,,,,NaN,,,,0 / 0,20497,2020-12-03 18:29:36:463
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,2.0,,,,NaN,,,,0 / 0,20497,2020-12-03 18:29:36:463
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,2.0,,,,NaN,,,,0 / 0,20497,2020-12-03 18:29:36:463
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,2.0,,,,NaN,,,,0 / 0,20498,2020-12-03 18:29:36:464
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,2.0,,,,NaN,,,,0 / 0,20498,2020-12-03 18:29:36:464
-0.488,-9.5896,2.7711,0.2592,-9.7964,0.3631,-1.9361,2.0002,1.9707,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,2.0,,,,NaN,,,,0 / 0,20498,2020-12-03 18:29:36:464
