ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.6656,10.4438,1.087,1.2374,9.728,0.0665,-0.1911,-0.5005,0.5321,-0.5487,-0.4492,-0.2959,0.0,-10.44,-32.46,12.0,67.35,-82.74,-86.92,0.0,995.28,49.278,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,129559,2020-12-05 13:04:40:405
0.7662,8.3345,-0.0431,1.3984,9.7047,-0.1844,-0.2419,-1.3487,0.1509,-0.0173,-0.0064,4.0E-4,0.0,-12.36,-34.26,15.06,57.28,-82.58,-92.35,0.0,995.36,52.158,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,130059,2020-12-05 13:04:40:905
1.2378,9.8955,-0.4549,1.0777,9.7401,-0.3725,0.1315,0.4906,-0.0537,0.1489,-0.1114,0.0395,0.0,-10.56,-33.48,14.4,47.77,-83.6,-103.08,0.0,995.35,56.305,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,130558,2020-12-05 13:04:41:404
1.3504,9.5795,-1.1804,1.3883,9.6689,-0.8693,-0.0044,0.1477,-0.2297,0.0493,0.0028,0.1067,0.0,-8.22,-35.22,13.74,41.34,-81.1,-122.14,0.0,995.32,45.327,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,131059,2020-12-05 13:04:41:905
1.8196,9.7926,-0.3687,1.6186,9.6554,-0.5683,0.2059,0.118,0.1182,-0.0631,-0.01,-0.1316,0.0,-10.86,-35.1,12.78,45.96,-79.93,-109.35,0.0,995.27,41.646,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,131559,2020-12-05 13:04:42:405
1.2809,9.8716,-0.1077,1.3148,9.7174,-0.1173,-0.065,-0.0182,0.0167,-0.0502,-0.0173,-0.0277,0.0,-10.98,-33.48,12.9,57.73,-82.26,-95.1,0.0,995.32,36.801,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,132059,2020-12-05 13:04:42:905
1.5491,9.546,-0.2658,1.2832,9.7208,-0.1719,-0.1651,0.0191,0.0833,0.0512,0.0077,0.0334,0.0,-8.34,-35.88,10.02,63.44,-82.41,-97.63,0.0,995.32,37.355,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,132558,2020-12-05 13:04:43:404
1.348,9.7758,-0.5339,1.4344,9.6843,-0.5725,0.05,-0.2149,0.041,0.1886,0.2661,0.0389,0.0,-12.24,-33.9,16.02,47.85,-81.79,-106.01,0.0,995.31,42.868,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,133059,2020-12-05 13:04:43:905
2.0974,9.4239,-1.8173,1.5793,9.5818,-1.3656,0.5038,-0.5099,-0.1021,0.1434,-0.0283,-0.0228,0.0,-12.96,-33.54,17.76,25.53,-78.21,-126.88,0.0,995.28,45.331,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,133559,2020-12-05 13:04:44:405
1.6401,9.5316,-1.5204,1.5864,9.5644,-1.4748,0.0824,0.0462,0.0023,-0.0215,-0.3234,-0.0125,0.0,-10.08,-35.1,17.1,28.67,-76.93,-132.65,0.0,995.28,49.323,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,134059,2020-12-05 13:04:44:905
0.9433,9.6034,-0.9409,1.5049,9.6139,-1.2156,-0.6262,0.0541,0.2674,-0.0698,-0.0064,0.0218,0.0,-8.34,-35.04,13.14,35.22,-78.62,-128.93,0.0,995.31,50.944,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,134559,2020-12-05 13:04:45:405
1.7885,9.8548,-0.735,1.5602,9.631,-0.99,0.0632,-0.0539,0.1664,-0.0197,0.1158,0.0663,0.0,-9.84,-35.64,14.88,37.86,-79.14,-122.4,0.0,995.33,44.293,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,135059,2020-12-05 13:04:45:905
1.7981,9.5268,-1.1085,1.6243,9.6272,-0.9216,-0.0392,0.4575,0.1339,0.0622,0.2337,0.034,0.0,-13.74,-33.66,17.46,29.87,-79.02,-119.57,0.0,995.31,45.344,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,135559,2020-12-05 13:04:46:405
1.652,9.3018,-0.2586,1.3641,9.6979,-0.51,0.027,-0.3554,0.2729,-0.1071,0.6656,-0.2739,0.0,-14.34,-33.24,17.58,37.36,-79.88,-114.12,0.0,995.27,51.996,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,136059,2020-12-05 13:04:46:905
0.0886,9.8357,0.0431,0.7217,9.7716,0.4057,-0.6331,0.0641,-0.3626,0.2204,0.8727,0.2551,0.0,-10.8,-35.52,11.88,97.91,-85.84,-48.71,0.0,995.29,52.685,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,136559,2020-12-05 13:04:47:405
1.585,9.7662,1.4342,1.2944,9.7061,0.5345,0.3432,-0.3445,1.0888,-0.0631,0.4494,0.0053,0.0,-19.74,-32.82,13.26,66.18,-81.79,-67.56,0.0,995.29,60.85,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,137059,2020-12-05 13:04:47:905
0.9721,9.1749,0.6465,1.0889,9.7099,0.8378,0.0628,-0.3818,-0.0524,0.2222,0.1696,-0.192,0.0,-17.7,-33.9,10.86,82.13,-81.95,-52.43,0.0,995.29,54.084,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,137559,2020-12-05 13:04:48:405
-0.7757,9.8884,0.2299,0.0154,9.7817,0.6994,-0.7911,0.1067,-0.4696,0.045,-0.032,0.056,0.0,-15.0,-33.78,11.82,132.66,-85.91,-1.26,0.0,995.33,50.304,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,138059,2020-12-05 13:04:48:905
3.4956,8.2842,0.3113,0.8987,9.7651,-0.0683,0.6648,-0.4658,0.0971,0.5026,0.6302,0.8128,0.0,-25.08,-30.18,15.36,109.76,-88.4,-12.74,0.0,995.35,54.262,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,138559,2020-12-05 13:04:49:405
3.4454,8.8301,-0.5435,3.3433,9.2095,-0.4201,0.2792,-0.2885,0.0442,-0.0246,-0.1603,-0.0314,0.0,-39.96,-25.38,21.54,28.32,-69.9,-97.16,0.0,995.32,43.561,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,139059,2020-12-05 13:04:49:905
3.4214,9.2898,-0.431,3.3074,9.2262,-0.3281,-0.1206,-0.0035,0.4,-0.0423,0.1335,0.0407,0.0,-38.76,-26.46,20.04,28.5,-70.19,-95.67,0.0,995.31,56.184,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,139559,2020-12-05 13:04:50:405
3.4406,9.2515,-0.589,2.7474,9.3979,-0.5499,0.6932,-0.1464,-0.0391,-0.0747,-0.4388,-0.462,0.0,-31.44,-28.02,18.36,25.26,-73.4,-101.32,0.0,995.3,49.314,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,140059,2020-12-05 13:04:50:905
0.8236,8.8325,-0.6369,1.4171,9.6802,-0.675,-0.5576,-0.5891,0.0525,0.2448,0.5892,0.1818,0.0,-23.52,-31.08,15.84,30.57,-77.39,-100.4,0.0,995.32,52.703,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,140559,2020-12-05 13:04:51:405
1.0295,9.6106,-0.929,1.541,9.6393,-0.9379,-0.4492,0.0408,-0.1084,0.0994,-0.1927,0.0205,0.0,-23.1,-31.38,13.5,1.16,-79.88,-120.43,0.0,995.39,50.38,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,141059,2020-12-05 13:04:51:905
1.8627,9.6394,-0.7111,1.5307,9.6308,-1.0368,0.0807,-0.7432,-0.2035,-0.1077,0.1659,-0.0143,0.0,-25.5,-29.94,16.32,358.78,-79.05,-124.16,0.0,995.34,50.811,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,141559,2020-12-05 13:04:52:405
1.6568,9.6968,0.6704,1.6202,9.6718,-0.044,0.1109,-0.1761,0.6881,-0.1468,0.3644,-0.0094,0.0,-25.26,-30.06,12.0,29.49,-80.49,-91.56,0.0,995.36,56.216,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,142059,2020-12-05 13:04:52:905
0.9002,8.8085,0.4501,1.1977,9.7203,0.5007,-1.1163,-1.9796,-0.0218,-0.1156,0.8977,-0.0888,0.0,-26.1,-31.14,9.72,50.54,-82.39,-67.31,0.0,995.21,50.334,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,142559,2020-12-05 13:04:53:405
3.3807,10.5372,2.265,1.8252,9.6217,0.5107,1.1629,0.6401,0.8134,0.4311,2.3058,0.1519,0.0,-29.52,-28.2,-4.02,5.23,-80.46,-78.05,0.0,995.31,62.149,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,143060,2020-12-05 13:04:53:906
2.7127,10.1469,-1.8364,1.9733,9.6015,0.2964,1.848,0.6963,-1.97,0.4329,1.9875,-0.1328,0.0,-18.42,-32.4,5.4,36.78,-78.26,-81.46,0.0,995.33,61.103,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,143559,2020-12-05 13:04:54:405
-0.2514,9.3903,3.4214,0.757,9.6948,1.2679,0.3612,-0.0507,1.2461,-0.3691,0.6259,0.1965,0.0,-11.52,-34.74,-5.52,50.76,-81.34,-30.84,0.0,995.33,62.371,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,144059,2020-12-05 13:04:54:905
2.8157,10.8556,-3.4454,1.9151,9.5503,-1.1374,-3.7324,-1.3786,-0.1172,0.1501,-0.4254,0.0981,0.0,-21.48,-35.46,5.04,332.07,-76.87,-120.71,0.0,995.31,66.312,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,144559,2020-12-05 13:04:55:405
0.6321,10.4869,0.5603,1.0346,9.7401,0.4787,-0.9747,-1.8606,-0.0908,-0.0875,0.8812,0.045,0.0,-28.08,-37.62,-16.44,354.26,-83.32,-65.17,0.0,995.31,63.004,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,145058,2020-12-05 13:04:55:904
3.4525,11.131,-2.6648,1.6472,9.6328,0.8166,2.5955,3.6219,-3.6347,-1.6593,-0.3112,0.1806,0.0,-31.26,-47.82,-18.0,313.57,-79.25,-95.26,0.0,995.31,57.07,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,145558,2020-12-05 13:04:56:404
2.6912,6.4526,-1.5132,1.8929,9.6179,0.2885,0.7983,-3.1653,-1.8017,1.0799,-1.0992,0.3217,0.0,-46.32,-39.18,-19.74,342.18,-78.74,-81.33,0.0,995.3,61.468,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,146059,2020-12-05 13:04:56:905
1.6329,9.1677,2.4254,1.8629,9.5661,-1.0905,-1.0273,-0.4607,2.6419,0.3242,-2.4345,0.0089,0.0,-52.86,-36.18,18.48,346.14,-77.28,-120.34,0.0,995.33,54.893,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,146559,2020-12-05 13:04:57:405
1.6592,10.0967,-1.5036,0.8116,9.6471,-1.5637,0.1868,-0.2184,-0.2919,-0.7326,0.5337,-0.1151,0.0,-47.52,-38.28,10.62,303.16,-79.65,-152.57,0.0,995.34,51.294,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,147059,2020-12-05 13:04:57:905
2.4493,7.9634,-0.4022,0.4148,9.7494,0.9737,-0.3525,2.9642,-0.7918,0.9748,1.5709,-0.6313,0.0,-32.22,-28.8,-12.84,48.91,-83.8,-23.07,0.0,995.35,53.602,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,147558,2020-12-05 13:04:58:404
2.2554,10.2236,-0.7326,1.6236,9.6469,-0.6864,0.0332,0.0332,-0.1156,0.257,0.0163,0.0236,6.0,-26.28,-31.56,-8.94,307.94,-79.64,-112.92,0.0,995.4,52.645,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,148059,2020-12-05 13:04:58:905
1.0511,9.4502,-1.5563,1.5618,9.5612,-1.5211,-0.2258,0.2577,0.0319,-0.1181,-0.0082,-0.0131,7.0,-30.6,-32.52,-0.66,301.39,-77.16,-134.25,0.0,995.36,53.467,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,148558,2020-12-05 13:04:59:404
3.1078,8.5954,0.7638,1.7348,9.63,-0.6508,0.9684,-3.1367,2.0849,-0.1034,-0.5042,-0.0436,8.0,-25.92,-32.76,-5.7,305.79,-79.07,-126.37,0.0,995.37,58.599,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,149059,2020-12-05 13:04:59:905
-0.6512,10.2307,0.328,-0.6145,9.6882,1.3896,-0.4342,2.4364,0.1763,-0.6703,-0.0986,-0.8102,6.0,-19.86,-33.9,-1.74,52.0,-83.87,-40.66,0.0,995.4,58.339,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,149558,2020-12-05 13:05:00:404
-2.4781,8.7391,1.1708,-2.6872,9.214,2.0126,-0.4445,-0.3193,-0.0014,0.0805,0.1183,0.1036,2.0,-4.98,-34.62,-3.06,158.99,-69.98,53.17,0.0,995.49,56.956,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,150059,2020-12-05 13:05:00:905
-3.4286,8.7678,1.9011,-3.1194,9.1826,1.4558,0.0284,-1.0037,0.0574,0.0206,-0.1609,-0.1297,2.0,-3.9,-34.74,-0.6,170.35,-69.45,64.98,0.0,995.36,47.492,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,150558,2020-12-05 13:05:01:404
-3.1628,8.4853,1.3001,-3.4483,9.0607,1.4775,-0.2484,-0.0702,0.1123,0.3016,0.0217,0.0047,2.0,0.24,-36.78,-1.38,176.19,-67.51,66.81,0.0,995.36,41.119,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,151059,2020-12-05 13:05:01:905
-3.9482,8.9977,-1.3192,-3.5651,9.1137,-0.6324,-0.4549,-0.7745,-0.7994,0.3022,0.0297,0.0761,2.0,-1.32,-37.02,7.86,204.41,-69.13,86.32,0.0,995.37,54.371,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,151559,2020-12-05 13:05:02:405
-2.5738,9.1796,-0.4453,-3.1837,9.2726,0.2294,-0.027,0.2278,0.1417,-0.4498,0.0572,0.0877,3.0,-3.84,-36.48,4.62,198.59,-70.43,93.39,0.0,995.38,61.528,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,152059,2020-12-05 13:05:02:905
-2.7989,9.4047,2.1213,-3.3832,9.0559,1.6478,0.0743,-0.3431,0.6843,-0.2555,0.1244,-0.1004,3.0,-1.62,-36.12,-3.3,165.94,-67.43,64.03,0.0,995.36,57.911,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,152559,2020-12-05 13:05:03:405
-3.4047,8.9666,2.4302,-3.4534,8.8905,2.2809,-0.0614,-0.0054,0.1038,-0.0069,-0.0375,0.0346,3.0,0.36,-34.74,-7.02,152.61,-65.04,56.56,0.0,995.39,69.682,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,153059,2020-12-05 13:05:03:905
-3.8596,9.3856,2.1429,-3.4364,8.924,2.1734,-0.3729,-0.4123,-0.2413,0.0426,0.0108,-0.0461,3.0,-0.24,-35.4,-5.52,156.38,-65.5,57.69,0.0,995.4,59.571,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,153559,2020-12-05 13:05:04:405
-1.2594,10.5276,0.8572,-2.3018,9.4582,1.1898,0.1469,0.8684,0.5533,0.4873,0.9387,0.5294,6.0,-8.4,-32.46,-3.24,155.61,-74.68,62.67,0.0,995.35,52.738,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,154058,2020-12-05 13:05:04:904
3.024,7.9681,0.0599,0.5552,9.7304,-1.0866,2.3825,-0.5077,1.3212,0.0115,0.3174,0.0395,7.0,-17.52,-32.46,-6.3,266.47,-82.85,-152.93,0.0,995.35,60.957,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,154559,2020-12-05 13:05:05:405
-1.4916,9.5891,-1.2426,0.6012,9.75,-0.8639,-0.8095,3.3778,0.9166,-0.1156,-0.09,-0.2067,3.0,-19.38,-37.02,-14.04,258.95,-83.84,-145.17,0.0,995.25,45.003,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,155059,2020-12-05 13:05:05:905
1.1229,10.5875,-1.8125,0.6996,9.6133,-1.8069,-0.5439,0.1721,-0.2019,-0.148,-0.1035,-0.0216,3.0,-21.6,-40.08,-11.04,247.44,-78.6,-158.84,0.0,995.28,52.593,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,155558,2020-12-05 13:05:06:404
-2.0878,9.601,-0.0311,0.4922,9.7889,-0.3244,-1.9503,0.0995,0.334,-0.5536,0.252,0.2918,3.0,-21.18,-36.24,-13.86,253.8,-83.96,-154.27,0.0,995.32,50.607,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,156058,2020-12-05 13:05:06:904
2.0351,8.8828,0.2849,1.3706,9.7094,0.1374,0.6646,-0.8267,0.1475,0.119,0.3205,0.1604,1.0,-29.58,-28.38,-9.0,355.12,-83.96,-77.69,0.0,995.3,61.506,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,156558,2020-12-05 13:05:07:404
-0.6728,9.0097,-0.1077,1.0497,9.7407,-0.4332,-1.3107,-0.8747,0.3518,0.0359,-0.098,-0.1407,0.0,-29.4,-33.42,-5.94,321.03,-83.35,-112.43,0.0,995.34,52.091,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,157059,2020-12-05 13:05:07:905
2.3272,11.0089,0.9864,0.0429,9.7958,0.4584,-0.6127,-1.502,0.2646,-0.0912,0.1372,-0.0815,0.0,-25.32,-32.76,-12.18,78.76,-87.93,11.97,0.0,995.35,51.393,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,157559,2020-12-05 13:05:08:405
1.1852,9.2347,1.6257,1.4792,9.6933,0.15,-0.294,-0.4586,1.4757,-0.002,-1.3167,-0.0577,0.0,-33.0,-34.26,-5.52,354.59,-81.28,-84.21,0.0,995.32,51.681,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,158059,2020-12-05 13:05:08:905
4.0487,12.7399,-1.0415,0.8861,9.7652,-0.158,1.5609,2.2851,-1.4199,-0.0692,0.3596,0.1225,2.0,-36.0,-33.12,2.94,34.44,-83.42,-63.9,0.0,995.37,63.249,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 3,158559,2020-12-05 13:05:09:405
2.2889,10.044,-0.5004,1.4467,9.6759,-0.6735,0.8422,0.3681,0.1731,0.1678,0.147,-0.0228,1.0,-32.82,-35.46,-4.14,320.27,-81.31,-116.63,0.0,995.4,51.928,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 3,159059,2020-12-05 13:05:09:905
1.3983,9.4813,-1.3025,1.4879,9.6391,-1.022,0.1187,-0.299,-0.2924,0.1403,0.1054,0.0291,0.0,-32.46,-36.72,-1.8,315.04,-80.06,-121.26,0.0,995.37,48.187,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 5,159558,2020-12-05 13:05:10:404
1.858,6.4143,-1.7311,1.4118,9.6888,-0.5515,-2.2306,-1.1652,-0.1476,0.0664,0.0755,-0.0424,0.0,-33.78,-33.9,-2.34,330.65,-81.11,-111.34,0.0,995.33,42.739,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 5,160059,2020-12-05 13:05:10:905
-0.7039,10.0583,0.5842,-0.5117,9.7409,1.0115,-1.0542,0.0565,-0.1233,-0.4381,-0.4938,-0.6539,3.0,-21.6,-25.08,-8.16,42.23,-86.04,-30.7,0.0,995.38,55.05,55.70137,13.168894,470.67,NaN,,3.98,619.3548,339.6,5 / 5,160558,2020-12-05 13:05:11:404
-3.0288,9.9841,3.0766,-2.5865,9.0374,2.7939,0.0725,0.1782,0.2133,-0.184,-0.0253,-0.2232,3.0,-5.22,-24.66,-8.82,119.96,-69.47,41.82,0.0,995.62,58.485,55.70137,13.168894,470.67,NaN,,3.98,619.3548,339.6,5 / 5,161058,2020-12-05 13:05:11:904
-3.3879,8.9713,3.3424,-3.1684,8.7133,3.1952,-0.2171,-0.0748,0.0946,-0.0942,-0.0296,-0.1169,3.0,-2.16,-24.84,-9.36,129.98,-63.91,44.46,0.0,995.53,49.169,55.70137,13.168894,470.67,NaN,,3.98,619.3548,339.6,0 / 5,161559,2020-12-05 13:05:12:405
-3.6154,8.6673,3.4047,-3.4692,8.5299,3.3729,-0.1917,-0.0446,-0.0137,-0.0961,0.0193,0.0596,3.0,-0.72,-24.0,-10.74,124.02,-60.44,45.81,0.0,995.43,43.277,55.70137,13.168894,470.67,NaN,,3.98,619.3548,339.6,0 / 5,162059,2020-12-05 13:05:12:905
-3.0144,8.4183,4.3049,-2.9563,8.5122,3.8695,0.1287,0.0713,0.1528,-0.1022,-0.2409,0.1506,3.0,-2.28,-24.3,-12.42,117.88,-60.23,37.38,0.0,995.35,36.302,55.70137,13.168894,470.67,NaN,,3.98,619.3548,339.6,0 / 5,162558,2020-12-05 13:05:13:404
-1.8388,10.0703,3.2347,-1.3157,9.2618,2.9424,0.6644,-1.1955,-0.8067,0.4543,0.0761,0.6705,3.0,-13.2,-24.0,-10.8,101.79,-70.81,24.09,0.0,995.3,51.71,55.70137,13.168894,470.67,NaN,,3.98,619.3548,339.6,0 / 5,163059,2020-12-05 13:05:13:905
1.2642,8.1405,-0.0479,1.2322,9.7289,-0.0062,-1.2777,-0.7288,0.9137,0.2503,-0.1328,0.4891,3.0,-27.6,-32.22,-12.78,64.8,-83.49,-2.09,0.0,995.28,46.039,55.701317,13.168999,336.97,NaN,,3.1,806.4516,333.37,5 / 5,163559,2020-12-05 13:05:14:405
1.6999,9.5125,0.0168,1.786,9.6383,-0.2898,0.0289,-0.224,0.2467,-0.0942,-0.0833,0.0175,1.0,-35.1,-33.66,-4.92,338.6,-79.37,-99.22,0.0,995.28,47.763,55.701317,13.168999,336.97,NaN,,3.1,806.4516,333.37,5 / 5,164059,2020-12-05 13:05:14:905
0.5794,9.9362,0.3065,1.0542,9.7497,-0.0405,-0.4843,-0.3522,0.4906,0.1984,0.045,-0.2776,0.0,-33.6,-34.68,-3.6,359.07,-82.39,-84.08,0.0,995.32,57.136,55.701317,13.169019,303.53,NaN,,1.36,1129.0323,12.26,4 / 5,164560,2020-12-05 13:05:15:406
-0.5315,8.5021,-3.2251,-0.1037,9.6066,-1.9679,0.0821,-0.834,-1.5565,-0.0142,0.271,-0.0815,0.0,-23.76,-39.66,5.1,259.75,-78.41,176.98,0.0,995.39,47.82,55.701317,13.169019,303.53,NaN,,1.36,1129.0323,12.26,4 / 5,165059,2020-12-05 13:05:15:905
1.1971,10.044,-0.9817,0.607,9.6473,-1.6527,0.0897,0.289,0.3406,-0.0936,0.3742,0.0236,0.0,-26.7,-36.72,2.16,280.03,-79.66,-159.83,0.0,995.36,42.871,55.701298,13.168906,291.26,NaN,,1.19,619.3548,320.86,5 / 5,165559,2020-12-05 13:05:16:405
0.4573,9.8046,-0.4884,0.7655,9.7466,-0.7667,-0.4111,-0.0402,0.24,-0.1871,0.2093,-0.0473,0.0,-27.12,-36.84,-1.56,303.27,-83.66,-135.05,0.0,995.33,47.172,55.701298,13.168906,291.26,NaN,,1.19,619.3548,320.86,5 / 5,166059,2020-12-05 13:05:16:905
0.5746,9.6489,0.6512,0.7124,9.7791,0.1768,-0.5424,0.2289,0.5846,0.0053,0.7481,0.0389,0.0,-21.0,-39.96,-9.66,346.75,-85.71,-76.06,0.0,995.33,49.118,55.70129,13.16879,264.63,NaN,,0.9,412.90323,301.09,5 / 5,166559,2020-12-05 13:05:17:405
1.1469,9.7327,0.0239,0.8898,9.7655,0.1152,0.2738,-0.2507,-0.0314,0.0573,-0.0778,0.0291,0.0,-19.62,-41.28,-11.34,343.56,-85.26,-73.07,0.0,995.37,52.204,55.70129,13.16879,264.63,NaN,,0.9,412.90323,301.09,5 / 5,167059,2020-12-05 13:05:17:905
0.8691,9.9793,-0.1508,0.7201,9.7796,0.1032,0.1849,0.0656,-0.1846,0.0066,0.037,0.0095,0.0,-19.86,-38.64,-12.96,331.78,-85.75,-81.84,0.0,995.36,50.168,55.70132,13.168762,246.23,NaN,,0.31,412.90323,302.31,5 / 6,167559,2020-12-05 13:05:18:405
0.9529,9.8141,0.2011,0.8005,9.7729,0.1375,0.0614,-0.1599,0.0995,-0.0447,-0.0766,0.0047,0.0,-20.4,-38.22,-12.3,335.5,-85.25,-80.25,0.0,995.34,46.934,55.70132,13.168762,246.23,NaN,,0.31,412.90323,302.31,5 / 6,168059,2020-12-05 13:05:18:905
0.9074,9.771,0.6058,0.6397,9.7649,0.6377,0.0954,0.0133,0.028,-0.071,-0.109,-0.0473,0.0,-20.1,-37.44,-15.78,7.24,-84.72,-45.09,0.0,995.35,47.476,55.70133,13.168952,281.52,NaN,,1.15,154.8387,127.03,6 / 6,168558,2020-12-05 13:05:19:404
0.9721,10.056,0.7662,0.7608,9.7709,0.3478,0.0461,-0.0166,0.4758,0.2344,-0.1432,0.0602,0.0,-20.52,-37.92,-14.76,347.42,-85.11,-65.43,0.0,995.36,47.592,55.70133,13.168952,281.52,NaN,,1.15,154.8387,127.03,6 / 6,169059,2020-12-05 13:05:19:905
1.008,8.2866,-2.332,1.1362,9.4534,-2.3478,-0.4036,0.1381,0.1164,0.535,-0.4602,-0.2287,0.0,-27.36,-36.12,10.86,300.09,-74.58,-154.18,0.0,995.36,52.296,55.70133,13.168952,281.52,NaN,,1.15,154.8387,127.03,0 / 6,169559,2020-12-05 13:05:20:405
0.5004,8.3824,-3.7303,0.6037,9.1251,-3.5409,-0.3068,-0.4555,-0.0266,0.1452,0.0382,-0.0186,0.0,-26.16,-37.2,21.72,295.99,-68.51,-170.32,0.0,995.39,51.193,55.70133,13.168952,281.52,NaN,,1.15,154.8387,127.03,0 / 6,170059,2020-12-05 13:05:20:905
0.6584,8.5164,-4.3935,0.3522,8.8405,-4.2298,0.651,0.0231,0.0398,0.1379,0.1665,-0.0448,0.0,-27.36,-37.14,25.38,288.82,-64.35,-175.24,0.0,995.38,53.207,55.70133,13.168952,281.52,NaN,,1.15,154.8387,127.03,0 / 6,170559,2020-12-05 13:05:21:405
0.352,8.4159,-4.4869,0.7999,8.5811,-4.6792,-0.4335,-0.2466,0.4389,0.1727,0.2539,0.1427,2.0,-28.8,-36.9,28.92,295.65,-61.05,-170.3,0.0,995.37,60.374,55.70133,13.168952,281.52,NaN,,1.15,154.8387,127.03,0 / 6,171059,2020-12-05 13:05:21:905
